,Unnamed: 0,Estimated,Number,From,Airline,Status,date
1,1,1:54 PM AA823,,Charlotte (CLT),American Airlines A319 (N708UW),Landed 1:42 PM,2021-06-04
2,2,2:12 PM,DL1970,Atlanta (ATL),Delta Air Lines B739 (N870DN),Landed 2:57 PM,2021-06-04
3,3,2:37 PM,AA2295,Miami (MIA),American Airlines B738 (N826NN),Landed 4:12 PM,2021-06-04
4,4,3:15 PM BY24,,London (LGW),TUI B788 (G-TUIB),Unknown,2021-06-04
5,5,5:30 PM,BA2159,London (LGW),British Airways B772 (G-VIIT),Landed 5:21 PM,2021-06-04
0,0,12:34 PM,AA1335,Miami (MIA),American Airlines B738 (N867NN),Landed 12:08 PM,2021-06-05
1,1,12:55 PM AA1453,,New York (JFK),American Airlines B738 (N998NN),Unknown,2021-06-05
2,2,1:06 PM AA1933,,Philadelphia (PHL),American Airlines A321 (N909AM),Landed 12:53 PM,2021-06-05
3,3,1:09 PM B6363,,Boston (BOS),JetBlue Airways A320 (N643JB),Landed 1:08 PM,2021-06-05
4,4,1:54 PM AA823,,Charlotte (CLT),American Airlines B738 (N942AN),Landed 1:44 PM,2021-06-05
5,5,2:19 PM,DL1970,Atlanta (ATL),Delta Air Lines B739 (N896DN),Landed 2:55 PM,2021-06-05
6,6,2:33 PM B6881,,New York (JFK),JetBlue Airways A321 (N907JB),Landed 3:51 PM,2021-06-05
7,7,2:37 PM,AA2295,Miami (MIA),American Airlines B738 (N863NN),Landed 2:17 PM,2021-06-05
8,8,3:25 PM AA2521,,Dallas (DFW),American Airlines A321 (N903AA),Landed 5:35 PM,2021-06-05
0,0,12:34,AA1335,Miami (MIA),American Airlines B738 (N899NN),Landed 12:20,2021-06-06
1,1,13:05 AA9797,,Miami (MIA),American Airlines B738 (N929NN),Landed 16:42,2021-06-06
2,2,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N714US),Landed 14:00,2021-06-06
3,3,14:11,B6881,New York (JFK),JetBlue Airways A21N (N2084J),Unknown,2021-06-06
4,4,14:19,DL1970,Atlanta (ATL),Delta Air Lines B739 (N875DN),Landed 14:11,2021-06-06
5,5,14:37,AA2295,Miami (MIA),American Airlines B738 (N829NN),Landed 15:11,2021-06-06
